condition_id,ligand_id,ligand_index,metal_index,base_index,solvent_index,metal,base,solvent,demo_liquid_envelope,wet_lab_approved,requested_reaction_temperature_C,provenance
8484,L45,44,1,1,0,Cu(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
8485,L45,44,1,1,1,Cu(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8486,L45,44,1,1,2,Cu(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
8487,L45,44,1,1,3,Cu(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
8488,L45,44,1,2,0,Cu(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
8489,L45,44,1,2,1,Cu(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8490,L45,44,1,2,2,Cu(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
8491,L45,44,1,2,3,Cu(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
8492,L45,44,1,3,0,Cu(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
8493,L45,44,1,3,1,Cu(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
8494,L45,44,1,3,2,Cu(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
8495,L45,44,1,3,3,Cu(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
8496,L45,44,1,4,0,Cu(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
8497,L45,44,1,4,1,Cu(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
8498,L45,44,1,4,2,Cu(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
8499,L45,44,1,4,3,Cu(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
8500,L45,44,1,5,0,Cu(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
8501,L45,44,1,5,1,Cu(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8502,L45,44,1,5,2,Cu(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
8503,L45,44,1,5,3,Cu(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
8504,L45,44,1,6,0,Cu(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
8505,L45,44,1,6,1,Cu(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
8506,L45,44,1,6,2,Cu(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
8507,L45,44,1,6,3,Cu(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
8508,L45,44,1,7,0,Cu(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
8509,L45,44,1,7,1,Cu(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8510,L45,44,1,7,2,Cu(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
8511,L45,44,1,7,3,Cu(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
8512,L45,44,2,0,0,[Rh(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
8513,L45,44,2,0,1,[Rh(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
8514,L45,44,2,0,2,[Rh(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
8515,L45,44,2,0,3,[Rh(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
8516,L45,44,2,1,0,[Rh(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
8517,L45,44,2,1,1,[Rh(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8518,L45,44,2,1,2,[Rh(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
8519,L45,44,2,1,3,[Rh(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
8520,L45,44,2,2,0,[Rh(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
8521,L45,44,2,2,1,[Rh(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8522,L45,44,2,2,2,[Rh(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
8523,L45,44,2,2,3,[Rh(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
8524,L45,44,2,3,0,[Rh(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
8525,L45,44,2,3,1,[Rh(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
8526,L45,44,2,3,2,[Rh(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
8527,L45,44,2,3,3,[Rh(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
8528,L45,44,2,4,0,[Rh(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
8529,L45,44,2,4,1,[Rh(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
8530,L45,44,2,4,2,[Rh(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
8531,L45,44,2,4,3,[Rh(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
8532,L45,44,2,5,0,[Rh(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
8533,L45,44,2,5,1,[Rh(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8534,L45,44,2,5,2,[Rh(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
8535,L45,44,2,5,3,[Rh(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
8536,L45,44,2,6,0,[Rh(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
8537,L45,44,2,6,1,[Rh(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
8538,L45,44,2,6,2,[Rh(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
8539,L45,44,2,6,3,[Rh(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
8540,L45,44,2,7,0,[Rh(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
8541,L45,44,2,7,1,[Rh(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8542,L45,44,2,7,2,[Rh(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
8543,L45,44,2,7,3,[Rh(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
8544,L45,44,3,0,0,[Ir(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
8545,L45,44,3,0,1,[Ir(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
8546,L45,44,3,0,2,[Ir(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
8547,L45,44,3,0,3,[Ir(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
8548,L45,44,3,1,0,[Ir(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
8549,L45,44,3,1,1,[Ir(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8550,L45,44,3,1,2,[Ir(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
8551,L45,44,3,1,3,[Ir(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
8552,L45,44,3,2,0,[Ir(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
8553,L45,44,3,2,1,[Ir(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8554,L45,44,3,2,2,[Ir(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
8555,L45,44,3,2,3,[Ir(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
8556,L45,44,3,3,0,[Ir(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
8557,L45,44,3,3,1,[Ir(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
8558,L45,44,3,3,2,[Ir(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
8559,L45,44,3,3,3,[Ir(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
8560,L45,44,3,4,0,[Ir(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
8561,L45,44,3,4,1,[Ir(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
8562,L45,44,3,4,2,[Ir(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
8563,L45,44,3,4,3,[Ir(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
8564,L45,44,3,5,0,[Ir(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
8565,L45,44,3,5,1,[Ir(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8566,L45,44,3,5,2,[Ir(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
8567,L45,44,3,5,3,[Ir(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
8568,L45,44,3,6,0,[Ir(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
8569,L45,44,3,6,1,[Ir(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
8570,L45,44,3,6,2,[Ir(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
8571,L45,44,3,6,3,[Ir(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
8572,L45,44,3,7,0,[Ir(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
8573,L45,44,3,7,1,[Ir(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8574,L45,44,3,7,2,[Ir(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
8575,L45,44,3,7,3,[Ir(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
8576,L45,44,4,0,0,[Ru(p-cymene)Cl2]2,DBU,ethanol,True,False,60.0,virtual_design
8577,L45,44,4,0,1,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,True,False,60.0,virtual_design
8578,L45,44,4,0,2,[Ru(p-cymene)Cl2]2,DBU,toluene,True,False,60.0,virtual_design
8579,L45,44,4,0,3,[Ru(p-cymene)Cl2]2,DBU,DMF,True,False,60.0,virtual_design
8580,L45,44,4,1,0,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,True,False,60.0,virtual_design
8581,L45,44,4,1,1,[Ru(p-cymene)Cl2]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8582,L45,44,4,1,2,[Ru(p-cymene)Cl2]2,DIPEA,toluene,True,False,60.0,virtual_design
8583,L45,44,4,1,3,[Ru(p-cymene)Cl2]2,DIPEA,DMF,True,False,60.0,virtual_design
8584,L45,44,4,2,0,[Ru(p-cymene)Cl2]2,triethylamine,ethanol,True,False,60.0,virtual_design
8585,L45,44,4,2,1,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8586,L45,44,4,2,2,[Ru(p-cymene)Cl2]2,triethylamine,toluene,True,False,60.0,virtual_design
8587,L45,44,4,2,3,[Ru(p-cymene)Cl2]2,triethylamine,DMF,True,False,60.0,virtual_design
8588,L45,44,4,3,0,[Ru(p-cymene)Cl2]2,pyridine,ethanol,True,False,60.0,virtual_design
8589,L45,44,4,3,1,[Ru(p-cymene)Cl2]2,pyridine,acetonitrile,True,False,60.0,virtual_design
8590,L45,44,4,3,2,[Ru(p-cymene)Cl2]2,pyridine,toluene,True,False,60.0,virtual_design
8591,L45,44,4,3,3,[Ru(p-cymene)Cl2]2,pyridine,DMF,True,False,60.0,virtual_design
8592,L45,44,4,4,0,[Ru(p-cymene)Cl2]2,DABCO,ethanol,True,False,60.0,virtual_design
8593,L45,44,4,4,1,[Ru(p-cymene)Cl2]2,DABCO,acetonitrile,True,False,60.0,virtual_design
8594,L45,44,4,4,2,[Ru(p-cymene)Cl2]2,DABCO,toluene,True,False,60.0,virtual_design
8595,L45,44,4,4,3,[Ru(p-cymene)Cl2]2,DABCO,DMF,True,False,60.0,virtual_design
8596,L45,44,4,5,0,[Ru(p-cymene)Cl2]2,K2CO3,ethanol,False,False,60.0,virtual_design
8597,L45,44,4,5,1,[Ru(p-cymene)Cl2]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8598,L45,44,4,5,2,[Ru(p-cymene)Cl2]2,K2CO3,toluene,False,False,60.0,virtual_design
8599,L45,44,4,5,3,[Ru(p-cymene)Cl2]2,K2CO3,DMF,False,False,60.0,virtual_design
8600,L45,44,4,6,0,[Ru(p-cymene)Cl2]2,KOtBu,ethanol,False,False,60.0,virtual_design
8601,L45,44,4,6,1,[Ru(p-cymene)Cl2]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
8602,L45,44,4,6,2,[Ru(p-cymene)Cl2]2,KOtBu,toluene,False,False,60.0,virtual_design
8603,L45,44,4,6,3,[Ru(p-cymene)Cl2]2,KOtBu,DMF,False,False,60.0,virtual_design
8604,L45,44,4,7,0,[Ru(p-cymene)Cl2]2,NaOtBu,ethanol,False,False,60.0,virtual_design
8605,L45,44,4,7,1,[Ru(p-cymene)Cl2]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8606,L45,44,4,7,2,[Ru(p-cymene)Cl2]2,NaOtBu,toluene,False,False,60.0,virtual_design
8607,L45,44,4,7,3,[Ru(p-cymene)Cl2]2,NaOtBu,DMF,False,False,60.0,virtual_design
8608,L45,44,5,0,0,Pd(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
8609,L45,44,5,0,1,Pd(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
8610,L45,44,5,0,2,Pd(OAc)2,DBU,toluene,True,False,60.0,virtual_design
8611,L45,44,5,0,3,Pd(OAc)2,DBU,DMF,True,False,60.0,virtual_design
8612,L45,44,5,1,0,Pd(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
8613,L45,44,5,1,1,Pd(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8614,L45,44,5,1,2,Pd(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
8615,L45,44,5,1,3,Pd(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
8616,L45,44,5,2,0,Pd(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
8617,L45,44,5,2,1,Pd(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8618,L45,44,5,2,2,Pd(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
8619,L45,44,5,2,3,Pd(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
8620,L45,44,5,3,0,Pd(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
8621,L45,44,5,3,1,Pd(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
8622,L45,44,5,3,2,Pd(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
8623,L45,44,5,3,3,Pd(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
8624,L45,44,5,4,0,Pd(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
8625,L45,44,5,4,1,Pd(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
8626,L45,44,5,4,2,Pd(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
8627,L45,44,5,4,3,Pd(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
8628,L45,44,5,5,0,Pd(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
8629,L45,44,5,5,1,Pd(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8630,L45,44,5,5,2,Pd(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
8631,L45,44,5,5,3,Pd(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
8632,L45,44,5,6,0,Pd(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
8633,L45,44,5,6,1,Pd(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
8634,L45,44,5,6,2,Pd(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
8635,L45,44,5,6,3,Pd(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
8636,L45,44,5,7,0,Pd(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
8637,L45,44,5,7,1,Pd(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8638,L45,44,5,7,2,Pd(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
8639,L45,44,5,7,3,Pd(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
8640,L46,45,0,0,0,CuI,DBU,ethanol,True,False,60.0,virtual_design
8641,L46,45,0,0,1,CuI,DBU,acetonitrile,True,False,60.0,virtual_design
8642,L46,45,0,0,2,CuI,DBU,toluene,True,False,60.0,virtual_design
8643,L46,45,0,0,3,CuI,DBU,DMF,True,False,60.0,virtual_design
8644,L46,45,0,1,0,CuI,DIPEA,ethanol,True,False,60.0,virtual_design
8645,L46,45,0,1,1,CuI,DIPEA,acetonitrile,True,False,60.0,virtual_design
8646,L46,45,0,1,2,CuI,DIPEA,toluene,True,False,60.0,virtual_design
8647,L46,45,0,1,3,CuI,DIPEA,DMF,True,False,60.0,virtual_design
8648,L46,45,0,2,0,CuI,triethylamine,ethanol,True,False,60.0,virtual_design
8649,L46,45,0,2,1,CuI,triethylamine,acetonitrile,True,False,60.0,virtual_design
8650,L46,45,0,2,2,CuI,triethylamine,toluene,True,False,60.0,virtual_design
8651,L46,45,0,2,3,CuI,triethylamine,DMF,True,False,60.0,virtual_design
8652,L46,45,0,3,0,CuI,pyridine,ethanol,True,False,60.0,virtual_design
8653,L46,45,0,3,1,CuI,pyridine,acetonitrile,True,False,60.0,virtual_design
8654,L46,45,0,3,2,CuI,pyridine,toluene,True,False,60.0,virtual_design
8655,L46,45,0,3,3,CuI,pyridine,DMF,True,False,60.0,virtual_design
8656,L46,45,0,4,0,CuI,DABCO,ethanol,True,False,60.0,virtual_design
8657,L46,45,0,4,1,CuI,DABCO,acetonitrile,True,False,60.0,virtual_design
8658,L46,45,0,4,2,CuI,DABCO,toluene,True,False,60.0,virtual_design
8659,L46,45,0,4,3,CuI,DABCO,DMF,True,False,60.0,virtual_design
8660,L46,45,0,5,0,CuI,K2CO3,ethanol,False,False,60.0,virtual_design
8661,L46,45,0,5,1,CuI,K2CO3,acetonitrile,False,False,60.0,virtual_design
8662,L46,45,0,5,2,CuI,K2CO3,toluene,False,False,60.0,virtual_design
8663,L46,45,0,5,3,CuI,K2CO3,DMF,False,False,60.0,virtual_design
8664,L46,45,0,6,0,CuI,KOtBu,ethanol,False,False,60.0,virtual_design
8665,L46,45,0,6,1,CuI,KOtBu,acetonitrile,False,False,60.0,virtual_design
8666,L46,45,0,6,2,CuI,KOtBu,toluene,False,False,60.0,virtual_design
8667,L46,45,0,6,3,CuI,KOtBu,DMF,False,False,60.0,virtual_design
8668,L46,45,0,7,0,CuI,NaOtBu,ethanol,False,False,60.0,virtual_design
8669,L46,45,0,7,1,CuI,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8670,L46,45,0,7,2,CuI,NaOtBu,toluene,False,False,60.0,virtual_design
8671,L46,45,0,7,3,CuI,NaOtBu,DMF,False,False,60.0,virtual_design
8672,L46,45,1,0,0,Cu(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
8673,L46,45,1,0,1,Cu(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
8674,L46,45,1,0,2,Cu(OAc)2,DBU,toluene,True,False,60.0,virtual_design
8675,L46,45,1,0,3,Cu(OAc)2,DBU,DMF,True,False,60.0,virtual_design
8676,L46,45,1,1,0,Cu(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
8677,L46,45,1,1,1,Cu(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8678,L46,45,1,1,2,Cu(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
8679,L46,45,1,1,3,Cu(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
8680,L46,45,1,2,0,Cu(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
8681,L46,45,1,2,1,Cu(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8682,L46,45,1,2,2,Cu(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
8683,L46,45,1,2,3,Cu(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
8684,L46,45,1,3,0,Cu(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
8685,L46,45,1,3,1,Cu(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
8686,L46,45,1,3,2,Cu(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
8687,L46,45,1,3,3,Cu(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
8688,L46,45,1,4,0,Cu(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
8689,L46,45,1,4,1,Cu(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
8690,L46,45,1,4,2,Cu(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
8691,L46,45,1,4,3,Cu(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
8692,L46,45,1,5,0,Cu(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
8693,L46,45,1,5,1,Cu(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8694,L46,45,1,5,2,Cu(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
8695,L46,45,1,5,3,Cu(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
8696,L46,45,1,6,0,Cu(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
8697,L46,45,1,6,1,Cu(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
8698,L46,45,1,6,2,Cu(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
8699,L46,45,1,6,3,Cu(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
8700,L46,45,1,7,0,Cu(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
8701,L46,45,1,7,1,Cu(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8702,L46,45,1,7,2,Cu(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
8703,L46,45,1,7,3,Cu(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
8704,L46,45,2,0,0,[Rh(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
8705,L46,45,2,0,1,[Rh(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
8706,L46,45,2,0,2,[Rh(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
8707,L46,45,2,0,3,[Rh(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
8708,L46,45,2,1,0,[Rh(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
8709,L46,45,2,1,1,[Rh(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8710,L46,45,2,1,2,[Rh(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
8711,L46,45,2,1,3,[Rh(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
8712,L46,45,2,2,0,[Rh(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
8713,L46,45,2,2,1,[Rh(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8714,L46,45,2,2,2,[Rh(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
8715,L46,45,2,2,3,[Rh(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
8716,L46,45,2,3,0,[Rh(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
8717,L46,45,2,3,1,[Rh(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
8718,L46,45,2,3,2,[Rh(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
8719,L46,45,2,3,3,[Rh(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
8720,L46,45,2,4,0,[Rh(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
8721,L46,45,2,4,1,[Rh(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
8722,L46,45,2,4,2,[Rh(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
8723,L46,45,2,4,3,[Rh(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
8724,L46,45,2,5,0,[Rh(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
8725,L46,45,2,5,1,[Rh(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8726,L46,45,2,5,2,[Rh(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
8727,L46,45,2,5,3,[Rh(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
8728,L46,45,2,6,0,[Rh(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
8729,L46,45,2,6,1,[Rh(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
8730,L46,45,2,6,2,[Rh(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
8731,L46,45,2,6,3,[Rh(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
8732,L46,45,2,7,0,[Rh(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
8733,L46,45,2,7,1,[Rh(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
8734,L46,45,2,7,2,[Rh(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
8735,L46,45,2,7,3,[Rh(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
8736,L46,45,3,0,0,[Ir(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
8737,L46,45,3,0,1,[Ir(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
8738,L46,45,3,0,2,[Ir(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
8739,L46,45,3,0,3,[Ir(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
8740,L46,45,3,1,0,[Ir(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
8741,L46,45,3,1,1,[Ir(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
8742,L46,45,3,1,2,[Ir(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
8743,L46,45,3,1,3,[Ir(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
8744,L46,45,3,2,0,[Ir(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
8745,L46,45,3,2,1,[Ir(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
8746,L46,45,3,2,2,[Ir(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
8747,L46,45,3,2,3,[Ir(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
8748,L46,45,3,3,0,[Ir(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
8749,L46,45,3,3,1,[Ir(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
8750,L46,45,3,3,2,[Ir(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
8751,L46,45,3,3,3,[Ir(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
8752,L46,45,3,4,0,[Ir(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
8753,L46,45,3,4,1,[Ir(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
8754,L46,45,3,4,2,[Ir(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
8755,L46,45,3,4,3,[Ir(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
8756,L46,45,3,5,0,[Ir(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
8757,L46,45,3,5,1,[Ir(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
8758,L46,45,3,5,2,[Ir(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
